順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,9399,ビート・ホールディングス・リミテッド,東証STD外国,14,-3,-17.65,"7,211,315",2026/08/24
2,2,186A,(株)アストロスケールホールディングス,東証GRT,"1,069",-150,-12.31,"7,725,400",2026/08/24
3,3,4392,ＦＩＧ(株),東証PRM,995,-137,-12.1,"7,355,400",2026/08/24
4,4,5985,サンコール(株),東証STD,"2,200",-300,-12.0,"3,064,300",2026/08/24
5,5,3260,(株)エスポア,名証NXT,569,-71,-11.09,"22,100",2026/08/24
6,6,3905,データセクション(株),東証GRT,"1,662",-178,-9.67,"5,481,100",2026/08/24
7,7,3976,(株)シャノン,東証GRT,655,-62,-8.65,"170,300",2026/08/24
8,8,504A,イノバセル(株),東証GRT,579,-54,-8.53,"214,800",2026/08/24
9,9,7603,ジーイエット(株),東証STD,44,-4,-8.33,"4,025,400",2026/08/24
10,10,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,89,-8,-8.25,"1,184,900",2026/08/24
11,11,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,281,-25,-8.17,"1,296,800",2026/08/24
12,12,3810,サイバーステップホールディングス(株),東証STD,224,-19,-7.82,"2,799,400",2026/08/24
13,13,3753,(株)フライトソリューションズ,東証STD,236,-18,-7.09,"410,400",2026/08/24
14,14,6226,守谷輸送機工業(株),東証STD,"2,244",-171,-7.08,"365,300",2026/08/24
15,15,3624,アクセルマーク(株),東証GRT,83,-6,-6.74,"1,093,800",2026/08/24
16,16,3133,(株)海帆,東証GRT,70,-5,-6.67,"699,100",2026/08/24
17,17,285A,キオクシアホールディングス(株),東証PRM,"50,930","-3,390",-6.24,"32,745,000",2026/08/24
18,18,4381,ビープラッツ(株),東証GRT,333,-22,-6.2,"218,100",2026/08/24
19,19,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"73,550","-4,750",-6.07,"5,337",2026/08/24
20,20,4390,(株)アイ・ピー・エス,東証PRM,"3,830",-235,-5.78,"158,700",2026/08/24
21,21,4385,(株)メルカリ,東証PRM,"4,474",-271,-5.71,"2,725,600",2026/08/24
22,22,9241,(株)フューチャーリンクネットワーク,東証GRT,"1,460",-88,-5.68,"7,100",2026/08/24
23,23,4880,セルソース(株),東証STD,337,-19,-5.34,"59,500",2026/08/24
24,24,9984,ソフトバンクグループ(株),東証PRM,"4,975",-280,-5.33,"35,119,500",2026/08/24
25,25,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"13,220",-740,-5.3,"961,500",2026/08/24
