順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6907,ジオマテック(株),東証STD,686,-133,-16.24,"398,000",2026/05/22
2,2,8944,(株)ランドビジネス,東証STD,271,-38,-12.3,"1,210,000",2026/05/22
3,3,5838,楽天銀行(株),東証PRM,"4,847",-633,-11.55,"12,468,500",2026/05/22
4,4,4392,ＦＩＧ(株),東証PRM,"1,785",-196,-9.89,"16,191,700",2026/05/22
5,5,9399,ビート・ホールディングス・リミテッド,東証STD外国,19,-2,-9.52,"4,325,205",2026/05/22
6,6,5901,東洋製罐グループホールディングス(株),東証PRM,"3,996",-348,-8.01,"742,200",2026/05/22
7,7,6226,守谷輸送機工業(株),東証STD,"2,213",-191,-7.95,"557,900",2026/05/22
8,8,6574,(株)コンヴァノ,東証GRT,99,-8,-7.48,"3,631,800",2026/05/22
9,9,6745,ホーチキ(株),東証PRM,"2,014",-150,-6.93,"682,200",2026/05/22
10,10,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,231,-17,-6.85,"1,857,400",2026/05/22
11,11,9417,(株)スマートバリュー,東証STD,333,-24,-6.72,"204,600",2026/05/22
12,12,3843,フリービット(株),東証PRM,"1,369",-98,-6.68,"275,500",2026/05/22
13,13,7157,ライフネット生命保険(株),東証PRM,"1,834",-131,-6.67,"378,300",2026/05/22
14,14,4412,(株)サイエンスアーツ,東証GRT,"1,406",-100,-6.64,"67,400",2026/05/22
15,15,5074,テスホールディングス(株),東証PRM,"1,191",-79,-6.22,"5,730,400",2026/05/22
16,16,5126,ポーターズ(株),東証GRT,"1,370",-90,-6.16,"31,600",2026/05/22
17,17,3089,テクノアルファ(株),東証STD,"1,212",-77,-5.97,"132,500",2026/05/22
18,18,9513,Ｊ－ＰＯＷＥＲ,東証PRM,"4,134",-258,-5.87,"1,218,500",2026/05/22
19,19,6258,平田機工(株),東証PRM,"2,832",-173,-5.76,"910,600",2026/05/22
20,20,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"1,883",-108,-5.42,"212,700",2026/05/22
21,21,9072,ニッコンホールディングス(株),東証PRM,"5,992",-343,-5.41,"476,800",2026/05/22
22,22,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"3,269",-185,-5.36,"8,783,707",2026/05/22
23,23,1960,(株)サンテック,東証STD,"1,403",-79,-5.33,"50,600",2026/05/22
24,24,1360,日経平均ベア2倍上場投信,東証ETF,80.3,-4.5,-5.31,"118,170,070",2026/05/22
