順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3103,ユニチカ(株),東証STD,"1,463",+300,25.8,"23,843,100",2026/04/10
2,2,4735,(株)京進,東証STD,388,+78,25.16,"457,500",2026/04/10
3,3,6323,ローツェ(株),東証PRM,"3,969",+700,21.41,"6,627,200",2026/04/10
4,4,550A,(株)ソフトテックス,東証STD,"3,115",+502,19.21,"452,300",2026/04/10
5,5,5816,オーナンバ(株),東証STD,"2,122",+323,17.95,"284,400",2026/04/10
6,6,3664,(株)ＷＩＺＥ,東証GRT,40,+6,17.65,"34,846,600",2026/04/10
7,7,402A,(株)アクセルスペースホールディングス,東証GRT,670,+100,17.54,"12,492,800",2026/04/10
8,8,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス(株),東証STD,303,+44,16.99,"2,856,800",2026/04/10
9,9,6258,平田機工(株),東証PRM,"2,892",+350,13.77,"1,126,500",2026/04/10
10,10,6814,古野電気(株),東証PRM,"7,720",+930,13.7,"2,493,700",2026/04/10
11,11,485A,(株)パワーエックス,東証GRT,"7,600",+900,13.43,"4,614,400",2026/04/10
12,12,6264,(株)マルマエ,東証PRM,"1,811",+210,13.12,"2,016,300",2026/04/10
13,13,6552,(株)ＧａｍｅＷｉｔｈ,東証STD,265,+30,12.77,"6,063,800",2026/04/10
14,14,9348,(株)ｉｓｐａｃｅ,東証GRT,515,+58,12.69,"6,775,700",2026/04/10
15,15,9983,(株)ファーストリテイリング,東証PRM,"75,540","+8,090",11.99,"3,284,100",2026/04/10
16,16,5803,(株)フジクラ,東証PRM,"5,630",+602,11.97,"83,540,900",2026/04/10
17,17,6101,(株)ツガミ,東証PRM,"4,240",+450,11.87,"874,500",2026/04/10
18,18,6173,(株)アクアライン,東証GRT,152,+16,11.76,"1,622,900",2026/04/10
19,19,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"4,960",+515,11.59,"1,106,800",2026/04/10
20,20,4691,ワシントンホテル(株),東証STD,"1,897",+180,10.48,"483,900",2026/04/10
21,21,3077,ホリイフードサービス(株),東証STD,850,+80,10.39,"619,600",2026/04/10
22,22,6432,(株)竹内製作所,東証PRM,"7,160",+650,9.98,"1,504,300",2026/04/10
23,23,7902,(株)ソノコム,東証STD,"1,200",+107,9.79,"14,100",2026/04/10
24,24,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"6,859",+605,9.67,"11,343,000",2026/04/10
25,25,3104,富士紡ホールディングス(株),東証PRM,"4,160",+355,9.33,"444,500",2026/04/10
26,26,464A,(株)ＱＰＳホールディングス,東証GRT,"2,832",+239,9.22,"5,242,000",2026/04/10
27,27,5256,(株)Ｆｕｓｉｃ,東証GRT,"2,458",+207,9.2,"22,600",2026/04/10
28,28,6834,(株)精工技研,東証STD,"29,370","+2,460",9.14,"425,400",2026/04/10
29,29,6104,芝浦機械(株),東証PRM,"4,375",+360,8.97,"237,200",2026/04/10
30,30,537A,NZAM 上場投信 全世界株式(MSCI ACWI)(H無),東証ETF,"1,143",+93,8.86,657,2026/04/10
31,31,285A,キオクシアホールディングス(株),東証PRM,"30,140","+2,440",8.81,"46,551,200",2026/04/10
32,32,6407,ＣＫＤ(株),東証PRM,"5,570",+450,8.79,"1,148,200",2026/04/10
33,33,9240,(株)デリバリーコンサルティング,東証GRT,480,+38,8.6,"50,500",2026/04/10
34,34,3110,日東紡,東証PRM,"27,430","+2,140",8.46,"2,926,100",2026/04/10
35,35,186A,(株)アストロスケールホールディングス,東証GRT,"1,342",+103,8.31,"23,205,100",2026/04/10
36,36,6315,ＴＯＷＡ(株),東証PRM,"2,738",+210,8.31,"5,501,800",2026/04/10
37,37,6380,オリエンタルチエン工業(株),東証STD,"3,875",+290,8.09,"37,200",2026/04/10
38,38,290A,(株)Ｓｙｎｓｐｅｃｔｉｖｅ,東証GRT,"1,414",+105,8.02,"3,715,900",2026/04/10
39,39,5817,ＪＭＡＣＳ(株),東証STD,"1,591",+118,8.01,"816,600",2026/04/10
40,40,4629,大伸化学(株),東証STD,"2,109",+149,7.6,"27,800",2026/04/10
41,41,6696,(株)トラース・オン・プロダクト,東証GRT,425,+30,7.59,"3,551,600",2026/04/10
42,42,6524,湖北工業(株),東証STD,"4,705",+330,7.54,"404,600",2026/04/10
43,43,6920,レーザーテック(株),東証PRM,"41,580","+2,880",7.44,"6,074,300",2026/04/10
44,44,6327,北川精機(株),東証STD,"1,954",+135,7.42,"777,300",2026/04/10
45,45,6481,ＴＨＫ(株),東証PRM,"5,708",+394,7.41,"2,107,700",2026/04/10
46,46,6961,(株)エンプラス,東証PRM,"15,240","+1,040",7.32,"216,300",2026/04/10
47,47,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,830,+55,7.1,"10,200",2026/04/10
48,48,6666,リバーエレテック(株),東証STD,809,+53,7.01,"397,900",2026/04/10
49,49,5706,三井金属(株),東証PRM,"37,200","+2,430",6.99,"2,418,600",2026/04/10
50,50,9082,大和自動車交通(株),東証STD,"1,396",+86,6.56,"10,600",2026/04/10
51,51,130A,(株)Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,東証GRT,489,+29,6.3,"120,800",2026/04/10
52,52,7628,(株)オーハシテクニカ,東証PRM,"1,204",+71,6.27,"157,200",2026/04/10
53,53,6474,(株)不二越,東証PRM,"4,960",+290,6.21,"220,900",2026/04/10
54,54,9537,北陸ガス(株),東証STD,"5,210",+300,6.11,"2,700",2026/04/10
55,55,6954,ファナック(株),東証PRM,"6,249",+354,6.01,"7,688,200",2026/04/10
56,56,9941,太洋物産(株),東証STD,"1,069",+60,5.95,"24,200",2026/04/10
57,57,7871,フクビ化学工業(株),東証STD,920,+51,5.87,"452,900",2026/04/10
58,58,7735,(株)ＳＣＲＥＥＮホールディングス,東証PRM,"10,745",+595,5.86,"2,872,200",2026/04/10
59,59,6800,(株)ヨコオ,東証PRM,"3,825",+210,5.81,"169,800",2026/04/10
60,60,446A,(株)ノースサンド,東証GRT,"1,358",+73,5.68,"407,200",2026/04/10
61,61,6490,(株)ＰＩＬＬＡＲ,東証PRM,"8,480",+450,5.6,"121,400",2026/04/10
