順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5856,(株)エルアイイーエイチ,東証STD,3,-2,-40.0,"15,607,200",2026/06/22
2,2,3681,(株)ブイキューブ,東証PRM,10,-3,-23.08,"1,449,700",2026/06/22
3,3,9941,太洋物産(株),東証STD,"1,262",-225,-15.13,"221,200",2026/06/22
4,4,6561,(株)ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,東証GRT,791,-127,-13.83,"176,800",2026/06/22
5,5,7412,(株)アトム,東証STD,320,-42,-11.6,"6,352,300",2026/06/22
6,6,6634,(株)ＪＮグループ,東証STD,82,-9,-9.89,"5,011,300",2026/06/22
7,7,4564,オンコセラピー・サイエンス(株),東証GRT,19,-2,-9.52,"188,032,700",2026/06/22
8,8,6976,太陽誘電(株),東証PRM,"17,550","-1,765",-9.14,"21,251,700",2026/06/22
9,9,9246,(株)プロジェクトホールディングス,東証GRT,"1,000",-100,-9.09,"18,600",2026/06/22
10,10,9399,ビート・ホールディングス・リミテッド,東証STD外国,10,-1,-9.09,"4,445,403",2026/06/22
11,11,9331,(株)キャスター,東証GRT,932,-85,-8.36,"4,500",2026/06/22
12,12,7090,(株)リグア,東証GRT,881,-77,-8.04,"4,800",2026/06/22
13,13,6862,ミナトホールディングス(株),東証STD,"2,340",-200,-7.87,"1,227,300",2026/06/22
14,14,7513,(株)コジマ,東証PRM,"1,284",-105,-7.56,"333,400",2026/06/22
15,15,3399,(株)丸千代山岡家,東証STD,"3,255",-255,-7.26,"154,300",2026/06/22
16,16,5721,エスクリプトエナジー(株),東証STD,52,-4,-7.14,"2,449,700",2026/06/22
17,17,6787,(株)メイコー,東証PRM,"37,050","-2,850",-7.14,"556,300",2026/06/22
18,18,8202,ラオックスホールディングス(株),東証STD,144,-11,-7.1,"925,000",2026/06/22
19,19,9501,東京電力ホールディングス(株),東証PRM,477.5,-36.5,-7.1,"73,392,900",2026/06/22
20,20,3803,イメージ情報開発(株),東証GRT,515,-39,-7.04,"57,200",2026/06/22
21,21,1449,(株)ＦＵＪＩジャパン,札証,325,-24,-6.88,"2,800",2026/06/22
22,22,6228,(株)ジェイ・イー・ティ,東証STD,524,-38,-6.76,"362,600",2026/06/22
23,23,9552,(株)クオンツ総研ホールディングス,東証PRM,978,-70,-6.68,"711,000",2026/06/22
24,24,5985,サンコール(株),東証STD,"1,880",-134,-6.65,"1,797,200",2026/06/22
25,25,4092,日本化学工業(株),東証PRM,"5,190",-360,-6.49,"354,500",2026/06/22
26,26,8254,(株)さいか屋,東証STD,264,-17,-6.05,"401,300",2026/06/22
27,27,1773,ＹＴＬ,東証PRM外国,78,-5,-6.02,"19,000",2026/06/22
28,28,4840,(株)トライアイズ,東証STD,594,-37,-5.86,"246,800",2026/06/22
29,29,7603,ジーイエット(株),東証STD,49,-3,-5.77,"639,500",2026/06/22
30,30,9704,(株)アゴーラホスピタリティーグループ,東証STD,33,-2,-5.71,"2,526,000",2026/06/22
31,31,504A,イノバセル(株),東証GRT,445,-26,-5.52,"116,300",2026/06/22
32,32,4420,イーソル(株),東証STD,810,-47,-5.48,"400,900",2026/06/22
33,33,3030,(株)ハブ,東証STD,830,-48,-5.47,"118,800",2026/06/22
34,34,7130,ヤマエグループホールディングス(株),東証PRM,"2,770",-159,-5.43,"106,100",2026/06/22
35,35,9279,(株)ギフトホールディングス,東証PRM,"3,910",-220,-5.33,"103,900",2026/06/22
36,36,5342,ジャニス工業(株),名証MN,382,-21,-5.21,400,2026/06/22
37,37,6958,日本ＣＭＫ(株),東証PRM,709,-39,-5.21,"3,378,200",2026/06/22
38,38,6914,オプテックスグループ(株),東証PRM,"4,255",-230,-5.13,"249,600",2026/06/22
39,39,3891,ニッポン高度紙工業(株),東証STD,"10,200",-550,-5.12,"282,900",2026/06/22
40,40,4625,アトミクス(株),東証STD,726,-39,-5.1,"11,400",2026/06/22
41,41,2315,(株)ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東証STD,56,-3,-5.08,"5,012,100",2026/06/22
42,42,6580,(株)ライトアップ,東証GRT,796,-42,-5.01,"48,000",2026/06/22
43,43,6046,(株)リンクバル,東証STD,114,-6,-5.0,"341,100",2026/06/22
44,44,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,97,-5,-4.9,"15,517,313",2026/06/22
45,45,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ(株),東証PRM,"3,175",-160,-4.8,"123,500",2026/06/22
46,46,5013,(株)ユシロ,東証STD,"3,000",-150,-4.76,"62,000",2026/06/22
47,47,6190,(株)フェニックスバイオ,東証GRT,344,-17,-4.71,"13,800",2026/06/22
48,48,9085,北海道中央バス(株),札証,"6,200",-300,-4.62,500,2026/06/22
49,49,6245,(株)ヒラノテクシード,東証STD,"2,020",-97,-4.58,"105,500",2026/06/22
50,50,6364,(株)ＡＩＲＭＡＮ,東証PRM,"1,857",-89,-4.57,"78,800",2026/06/22
51,51,4167,(株)ココペリ,東証GRT,272,-13,-4.56,"41,900",2026/06/22
52,52,3905,データセクション(株),東証GRT,"5,030",-240,-4.55,"2,336,800",2026/06/22
53,53,4179,(株)ジーネクスト,東証GRT,482,-23,-4.55,"1,375,400",2026/06/22
54,54,4888,ステラファーマ(株),東証GRT,336,-16,-4.55,"734,800",2026/06/22
55,55,6573,ＣＲＡＶＩＡ(株),東証GRT,21,-1,-4.55,"808,600",2026/06/22
56,56,6408,小倉クラッチ(株),東証STD,"4,005",-190,-4.53,"1,100",2026/06/22
57,57,6249,(株)ゲームカードホールディングス,東証STD,"2,373",-111,-4.47,"28,300",2026/06/22
58,58,4629,大伸化学(株),東証STD,"1,900",-88,-4.43,"9,400",2026/06/22
59,59,6898,トミタ電機(株),東証STD,"3,590",-165,-4.39,500,2026/06/22
60,60,4380,(株)Ｍマート,東証GRT,"1,095",-50,-4.37,"18,900",2026/06/22
61,61,4933,(株)Ｉ－ｎｅ,東証PRM,"1,248",-57,-4.37,"173,800",2026/06/22
62,62,8746,ｕｎｂａｎｋｅｄ(株),東証STD,220,-10,-4.35,"187,100",2026/06/22
63,63,6366,千代田化工建設(株),東証STD,727,-33,-4.34,"4,536,900",2026/06/22
64,64,4381,ビープラッツ(株),東証GRT,245,-11,-4.3,"5,900",2026/06/22
65,65,3237,(株)イントランス,東証GRT,90,-4,-4.26,"1,676,200",2026/06/22
66,66,456A,ＨＵＭＡＮ　ＭＡＤＥ(株),東証GRT,"1,446",-64,-4.24,"638,700",2026/06/22
67,67,219A,Ｈｅａｒｔｓｅｅｄ(株),東証GRT,"1,584",-70,-4.23,"276,700",2026/06/22
68,68,6840,(株)ＡＫＩＢＡホールディングス,東証STD,874,-38,-4.17,"1,136,000",2026/06/22
69,69,8894,(株)ＲＥＶＯＬＵＴＩＯＮ,東証STD,23,-1,-4.17,"792,000",2026/06/22
70,70,3186,(株)ネクステージ,東証PRM,"4,060",-175,-4.13,"425,300",2026/06/22
71,71,6166,(株)中村超硬,東証GRT,582,-25,-4.12,"272,400",2026/06/22
72,72,4592,サンバイオ(株),東証GRT,981,-41,-4.01,"2,184,700",2026/06/22
73,73,9369,(株)キユーソー流通システム,東証STD,"2,971",-124,-4.01,"97,500",2026/06/22
74,74,4095,日本パーカライジング(株),東証PRM,"1,682",-70,-4.0,"507,600",2026/06/22
75,75,544A,ＧＭＳグループ(株),東証PRM,360,-15,-4.0,"479,900",2026/06/22
76,76,7422,東邦レマック(株),東証STD,363,-15,-3.97,"8,200",2026/06/22
77,77,7694,(株)いつも,東証GRT,437,-18,-3.96,"9,100",2026/06/22
78,78,4960,ケミプロ化成(株),東証STD,585,-24,-3.94,"138,600",2026/06/22
79,79,153A,(株)カウリス,東証GRT,"1,100",-45,-3.93,"60,300",2026/06/22
80,80,8914,エリアリンク(株),東証STD,861,-35,-3.91,"134,400",2026/06/22
81,81,9229,(株)サンウェルズ,東証PRM,123,-5,-3.91,"93,700",2026/06/22
82,82,3111,オーミケンシ(株),東証STD,175,-7,-3.85,"26,300",2026/06/22
83,83,6335,(株)東京機械製作所,東証STD,526,-21,-3.84,"92,200",2026/06/22
84,84,4891,(株)ティムス,東証GRT,101,-4,-3.81,"803,300",2026/06/22
85,85,9225,ブリッジコンサルティンググループ(株),東証GRT,960,-38,-3.81,"2,000",2026/06/22
86,86,2656,(株)ベクターホールディングス,東証STD,177,-7,-3.8,"62,300",2026/06/22
87,87,7552,(株)ハピネット,東証PRM,"2,640",-104,-3.79,"320,400",2026/06/22
88,88,1783,(株)ｆａｎｔａｓｉｓｔａ,東証STD,51,-2,-3.77,"724,800",2026/06/22
89,89,9337,(株)トリドリ,東証GRT,"1,576",-61,-3.73,"12,000",2026/06/22
90,90,9699,ニシオホールディングス(株),東証PRM,"3,880",-150,-3.72,"57,800",2026/06/22
91,91,4811,(株)ドリーム・アーツ,東証GRT,758,-29,-3.68,"12,900",2026/06/22
92,92,1963,日揮ホールディングス(株),東証PRM,"2,618",-99,-3.64,"2,733,400",2026/06/22
93,93,262A,(株)インターメスティック,東証PRM,"2,115",-80,-3.64,"165,900",2026/06/22
94,94,3777,(株)環境フレンドリーホールディングス,東証GRT,53,-2,-3.64,"2,066,400",2026/06/22
95,95,4346,(株)ＮＥＸＹＺ．Ｇｒｏｕｐ,東証STD,742,-28,-3.64,"210,900",2026/06/22
96,96,6740,(株)ジャパンディスプレイ,東証PRM,53,-2,-3.64,"122,272,500",2026/06/22
97,97,6625,ＪＡＬＣＯホールディングス(株),東証STD,319,-12,-3.63,"443,200",2026/06/22
98,98,3695,ＧＭＯプロダクトプラットフォーム(株),東証GRT,"1,584",-59,-3.59,"2,700",2026/06/22
99,99,2134,北浜キャピタルパートナーズ(株),東証STD,27,-1,-3.57,"4,798,600",2026/06/22
100,100,3551,ダイニック(株),東証STD,"1,350",-50,-3.57,"24,600",2026/06/22
101,101,3672,(株)オルトプラス,東証STD,27,-1,-3.57,"394,900",2026/06/22
102,102,6743,大同信号(株),東証STD,823,-30,-3.52,"16,400",2026/06/22
103,103,4769,(株)ＩＣ,東証STD,"1,099",-40,-3.51,"1,000",2026/06/22
104,104,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),東証STD,166,-6,-3.49,"43,100",2026/06/22
105,105,7018,内海造船(株),東証STD,"9,140",-330,-3.48,"8,300",2026/06/22
106,106,2338,クオンタムソリューションズ(株),東証STD,112,-4,-3.45,"199,700",2026/06/22
107,107,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"2,424",-86,-3.43,"12,970,306",2026/06/22
108,108,6966,(株)三井ハイテック,東証PRM,"1,159",-41,-3.42,"2,552,200",2026/06/22
109,109,9556,ＩＮＴＬＯＯＰ(株),東証GRT,"1,749",-62,-3.42,"40,300",2026/06/22
110,110,2742,(株)ハローズ,東証PRM,"3,680",-130,-3.41,"38,400",2026/06/22
111,111,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,045",-72,-3.4,"144,394",2026/06/22
112,112,7476,アズワン(株),東証PRM,"2,145",-75.5,-3.4,"167,000",2026/06/22
113,113,173A,(株)ハンモック,東証GRT,"1,351",-47,-3.36,800,2026/06/22
114,114,2164,(株)地域新聞社,東証STD,288,-10,-3.36,"313,800",2026/06/22
115,115,1945,(株)東京エネシス,東証PRM,"2,309",-80,-3.35,"308,600",2026/06/22
116,116,3670,協立情報通信(株),名証MN,"1,653",-57,-3.33,"1,400",2026/06/22
117,117,3976,(株)シャノン,東証GRT,551,-19,-3.33,"101,300",2026/06/22
118,118,4051,ＧＭＯフィナンシャルゲート(株),東証PRM,"6,390",-220,-3.33,"36,700",2026/06/22
119,119,4262,ニフティライフスタイル(株),東証GRT,"1,305",-45,-3.33,"53,300",2026/06/22
120,120,3421,(株)稲葉製作所,東証STD,"1,716",-59,-3.32,"32,400",2026/06/22
121,121,3917,(株)アイリッジ,東証GRT,409,-14,-3.31,"30,600",2026/06/22
122,122,6278,ユニオンツール(株),東証PRM,"24,260",-830,-3.31,"420,800",2026/06/22
123,123,3134,Ｈａｍｅｅ(株),東証STD,264,-9,-3.3,"187,000",2026/06/22
124,124,6537,ＷＡＳＨハウス(株),東証GRT,322,-11,-3.3,"14,700",2026/06/22
125,125,6620,宮越ホールディングス(株),東証PRM,679,-23,-3.28,"299,700",2026/06/22
126,126,5161,西川ゴム工業(株),東証STD,"2,965",-100,-3.26,"232,800",2026/06/22
127,127,9008,京王電鉄(株),東証PRM,723.6,-24.3,-3.25,"2,507,000",2026/06/22
128,128,6579,ログリー(株),東証GRT,328,-11,-3.24,"16,300",2026/06/22
129,129,3048,(株)ビックカメラ,東証PRM,"1,646",-55,-3.23,"443,500",2026/06/22
130,130,6518,三相電機(株),東証STD,"2,065",-69,-3.23,"22,200",2026/06/22
131,131,6794,フォスター電機(株),東証PRM,"2,918",-97,-3.22,"212,800",2026/06/22
132,132,7266,(株)今仙電機製作所,東証STD,903,-30,-3.22,"65,100",2026/06/22
133,133,7201,日産自動車(株),東証PRM,317.3,-10.5,-3.2,"33,576,200",2026/06/22
134,134,2523,MAXIS トピックス(除く金融)上場投信,東証ETF,"3,195",-105,-3.18,190,2026/06/22
135,135,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,61,-2,-3.17,"18,249,247",2026/06/22
136,136,9433,ＫＤＤＩ(株),東証PRM,"2,635.5",-86,-3.16,"6,959,900",2026/06/22
137,137,9319,(株)中央倉庫,東証PRM,"1,752",-57,-3.15,"19,400",2026/06/22
138,138,3416,ピクスタ(株),東証STD,803,-26,-3.14,"5,400",2026/06/22
139,139,1368,iFreeETF TOPIXダブルインバース(-2倍)指数,東証ETF,155,-5,-3.13,"205,331",2026/06/22
140,140,7885,タカノ(株),東証STD,"1,025",-33,-3.12,"31,500",2026/06/22
141,141,6779,日本電波工業(株),東証PRM,"4,515",-145,-3.11,"2,154,300",2026/06/22
142,142,4593,(株)ヘリオス,東証GRT,250,-8,-3.1,"1,196,700",2026/06/22
143,143,1360,日経平均ベア2倍上場投信,東証ETF,59.6,-1.9,-3.09,"201,740,440",2026/06/22
144,144,2845,(NEXT FUNDS) NASDAQ-100(H有)連動型上場投信,東証ETF,"3,673",-115,-3.04,"15,051",2026/06/22
145,145,6363,(株)酉島製作所,東証PRM,"3,035",-95,-3.04,"246,400",2026/06/22
146,146,9831,(株)ヤマダホールディングス,東証PRM,654.8,-20.5,-3.04,"3,877,400",2026/06/22
147,147,9241,(株)フューチャーリンクネットワーク,東証GRT,"1,183",-37,-3.03,800,2026/06/22
148,148,4496,(株)コマースＯｎｅホールディングス,東証GRT,773,-24,-3.01,"13,900",2026/06/22
149,149,2805,ヱスビー食品(株),東証STD,"5,200",-160,-2.99,"35,000",2026/06/22
150,150,4047,関東電化工業(株),東証PRM,"3,895",-120,-2.99,"1,059,700",2026/06/22
151,151,7212,(株)エフテック,東証STD,648,-20,-2.99,"46,700",2026/06/22
152,152,2791,大黒天物産(株),東証PRM,"4,085",-125,-2.97,"49,900",2026/06/22
153,153,3382,(株)セブン＆アイ・ホールディングス,東証PRM,"1,876.5",-57.5,-2.97,"5,996,700",2026/06/22
154,154,7521,(株)ムサシ,東証STD,"2,618",-80,-2.97,"1,800",2026/06/22
155,155,5121,藤倉コンポジット(株),東証PRM,"2,589",-79,-2.96,"130,700",2026/06/22
156,156,3300,(株)アンビション　ＤＸ　ホールディングス,東証GRT,"2,144",-65,-2.94,"98,300",2026/06/22
157,157,8107,(株)キムラタン,東証STD,33,-1,-2.94,"517,100",2026/06/22
158,158,9041,近鉄グループホールディングス(株),東証PRM,"3,306",-100,-2.94,"741,100",2026/06/22
159,159,2425,(株)ケアサービス,東証STD,629,-19,-2.93,"7,100",2026/06/22
160,160,2673,夢みつけ隊(株),東証STD,100,-3,-2.91,"1,085,900",2026/06/22
161,161,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ(株),東証PRM,"2,252",-67,-2.89,"92,400",2026/06/22
162,162,5984,兼房(株),東証STD,706,-21,-2.89,"30,200",2026/06/22
163,163,3983,(株)オロ,東証PRM,"1,953",-58,-2.88,"76,800",2026/06/22
164,164,5962,浅香工業(株),東証STD,"1,860",-55,-2.87,500,2026/06/22
