順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,8746,ｕｎｂａｎｋｅｄ(株),東証STD,127,+30,30.93,"1,775,800",2026/09/02
2,2,336A,ダイナミックマッププラットフォーム(株),東証GRT,"1,479",+300,25.45,"18,797,700",2026/09/02
3,3,520A,ジェイファーマ(株),東証GRT,391,+76,24.13,"2,054,100",2026/09/02
4,4,2612,かどや製油(株),東証STD,"2,193",+400,22.31,"21,200",2026/09/02
5,5,593A,(株)ティアフォー,東証GRT,"3,040",+501,19.73,"69,659,100",2026/09/02
6,6,4440,(株)ヴィッツ,東証STD,"1,838",+296,19.2,"4,957,700",2026/09/02
7,7,4667,アイサンテクノロジー(株),東証STD,"3,145",+502,18.99,"2,192,600",2026/09/02
8,8,3653,(株)モルフォ,東証GRT,"1,015",+150,17.34,"1,673,700",2026/09/02
9,9,4052,フィーチャ(株),東証GRT,715,+74,11.54,"6,456,000",2026/09/02
10,10,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"19,720","+1,950",10.97,"7,846,000",2026/09/02
11,11,7162,アストマックス(株),東証STD,308,+30,10.79,"1,025,800",2026/09/02
12,12,4960,ケミプロ化成(株),東証STD,607,+55,9.96,"320,300",2026/09/02
13,13,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"2,343",+208,9.74,"1,343,900",2026/09/02
14,14,8247,(株)大和,東証STD,341,+29,9.29,"233,500",2026/09/02
15,15,8912,(株)エリアクエスト,東証STD,170,+14,8.97,"4,381,800",2026/09/02
16,16,4976,東洋ドライルーブ(株),東証STD,"1,574",+129,8.93,"23,600",2026/09/02
17,17,4365,松本油脂製薬(株),東証STD,"25,000","+2,010",8.74,"1,300",2026/09/02
18,18,5575,(株)Ｇｌｏｂｅｅ,東証GRT,"1,148",+92,8.71,"44,600",2026/09/02
19,19,2593,(株)伊藤園,東証PRM,"3,273",+262,8.7,"2,654,600",2026/09/02
20,20,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,74,+5,7.25,"1,517,889",2026/09/02
21,21,4075,ブレインズテクノロジー(株),東証GRT,"1,480",+93,6.71,"2,081,400",2026/09/02
22,22,5268,旭コンクリート工業(株),東証STD,899,+54,6.39,"29,100",2026/09/02
23,23,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,118,+7,6.31,"5,762,371",2026/09/02
24,24,3083,スターシーズ(株),東証STD,"1,247",+74,6.31,"1,791,100",2026/09/02
25,25,6025,日本ＰＣサービス(株),名証NXT,678,+40,6.27,"5,500",2026/09/02
26,26,1360,日経平均ベア2倍上場投信,東証ETF,71.2,+4,5.95,"95,941,590",2026/09/02
27,27,265A,Ｈｍｃｏｍｍ(株),東証GRT,766,+43,5.95,"94,000",2026/09/02
28,28,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"2,902",+157,5.72,"7,603,741",2026/09/02
29,29,1685,WisdomTree エネルギー上場投信,東証ETF,910,+48.4,5.62,"2,980",2026/09/02
30,30,1368,iFreeETF TOPIXダブルインバース(-2倍)指数,東証ETF,155,+8,5.44,"93,697",2026/09/02
31,31,275A,ハンワホームズ(株),名証NXT,395,+20,5.33,500,2026/09/02
32,32,1356,TOPIXベア2倍上場投信,東証ETF,106.3,+5.3,5.25,"3,768,690",2026/09/02
33,33,2037,NEXT NOTES 金先物 ベア ETN,東証ETF,"1,277",+60,4.93,"8,814",2026/09/02
34,34,6897,(株)ツインバード,東証STD,702,+32,4.78,"1,105,500",2026/09/02
35,35,1469,JPX日経400ベア2倍上場投信ダブルインバース,東証ETF,184.3,+7.9,4.48,"14,370",2026/09/02
36,36,4664,ＲＳＣ,東証STD,"1,043",+43,4.3,"101,800",2026/09/02
37,37,1466,iFreeETF JPX日経400ダブルインバース・インデックス,東証ETF,197,+8,4.23,"2,071",2026/09/02
38,38,5137,(株)スマートドライブ,東証GRT,309,+12,4.04,"938,600",2026/09/02
39,39,1671,WTI原油価格連動型上場投信,東証ETF,"5,740",+222,4.02,"512,623",2026/09/02
40,40,2195,アミタホールディングス(株),東証GRT,394,+15,3.96,"460,600",2026/09/02
41,41,9941,太洋物産(株),東証STD,"1,239",+47,3.94,"32,100",2026/09/02
42,42,4811,(株)ドリーム・アーツ,東証GRT,928,+34,3.8,"21,100",2026/09/02
43,43,2492,(株)インフォマート,東証PRM,660,+24,3.77,"5,264,500",2026/09/02
44,44,6538,(株)ディスラプターズ,東証STD,250,+9,3.73,"236,400",2026/09/02
45,45,3667,(株)ｅｎｉｓｈ,東証STD,28,+1,3.7,"105,600",2026/09/02
46,46,6228,(株)ジェイ・イー・ティ,東証STD,505,+18,3.7,"103,400",2026/09/02
47,47,6862,ミナトホールディングス(株),東証STD,"3,655",+130,3.69,"322,800",2026/09/02
48,48,2870,iFreeETF NASDAQ100ダブルインバース,東証ETF,"7,868",+270,3.55,"16,738",2026/09/02
49,49,4124,大阪油化工業(株),東証STD,"3,060",+105,3.55,"3,200",2026/09/02
50,50,318A,VIX短期先物指数ETF,東証ETF,373.5,+12.6,3.49,"1,885,310",2026/09/02
51,51,9534,北海道ガス(株),東証PRM,919,+31,3.49,"797,000",2026/09/02
52,52,7084,(株)Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,東証GRT,"2,962",+99,3.46,"10,800",2026/09/02
53,53,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,431",+81,3.45,"274,785",2026/09/02
54,54,4394,(株)エクスモーション,東証GRT,653,+21,3.32,"88,300",2026/09/02
55,55,2983,(株)アールプランナー,東証GRT,"1,746",+55,3.25,"64,300",2026/09/02
56,56,6696,(株)トラース・オン・プロダクト,東証GRT,328,+10,3.14,"18,500",2026/09/02
57,57,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"2,010",+61,3.13,"38,165",2026/09/02
58,58,6745,ホーチキ(株),東証PRM,"2,018",+61,3.12,"380,100",2026/09/02
59,59,4387,(株)ＺＵＵ,東証GRT,532,+16,3.1,"71,000",2026/09/02
60,60,1580,日経平均ベア上場投信,東証ETF,807.5,+24,3.06,"703,020",2026/09/02
61,61,7810,(株)クロスフォー,東証STD,169,+5,3.05,"255,700",2026/09/02
62,62,3560,(株)ほぼ日,東証STD,"4,400",+130,3.04,"4,500",2026/09/02
63,63,1456,iFreeETF 日経平均インバース・インデックス,東証ETF,"1,294",+37,2.94,"64,639",2026/09/02
64,64,1457,iFreeETF TOPIXインバース(-1倍)指数,東証ETF,"1,774",+49,2.84,"11,937",2026/09/02
65,65,7389,(株)あいちフィナンシャルグループ,東証PRM,"1,953",+53,2.79,"1,345,900",2026/09/02
66,66,7351,(株)グッドパッチ,東証GRT,480,+13,2.78,"38,800",2026/09/02
67,67,2894,石井食品(株),東証STD,373,+10,2.75,"42,700",2026/09/02
68,68,1770,藤田エンジニアリング(株),東証STD,"2,103",+56,2.74,"3,900",2026/09/02
69,69,4506,住友ファーマ(株),東証PRM,"1,633.5",+43.5,2.74,"7,280,900",2026/09/02
70,70,9982,タキヒヨー(株),東証STD,"2,568",+68,2.72,"5,700",2026/09/02
71,71,4750,(株)ダイサン,東証STD,568,+15,2.71,"39,100",2026/09/02
72,72,1472,(NEXT FUNDS)JPX日経400ダブルインバース,東証ETF,76,+2,2.7,"13,627",2026/09/02
73,73,1571,(NEXT FUNDS)日経平均インバース上場投信,東証ETF,304,+8,2.7,"893,314",2026/09/02
74,74,1569,TOPIXベア上場投信,東証ETF,739.5,+18.7,2.59,"13,190",2026/09/02
75,75,1699,(NEXT FUNDS)NOMURA原油インデックス上場,東証ETF,672,+16.7,2.55,"315,290",2026/09/02
76,76,3189,(株)ＡＮＡＰホールディングス,東証STD,121,+3,2.54,"477,200",2026/09/02
77,77,2048,NEXT NOTES 野村日本株高配当70(ドルH、NR)ETN,東証ETF,"59,480","+1,470",2.53,12,2026/09/02
78,78,3727,(株)アプリックス,東証GRT,164,+4,2.5,"84,100",2026/09/02
79,79,9610,ウィルソン・ラーニング　ワールドワイド(株),東証STD,123,+3,2.5,"4,629,400",2026/09/02
80,80,7090,(株)リグア,東証GRT,945,+23,2.49,"1,300",2026/09/02
81,81,1690,WisdomTree WTI原油上場投信,東証ETF,"2,553",+61.5,2.47,"7,300",2026/09/02
82,82,5979,カネソウ(株),名証MN,"5,420",+130,2.46,100,2026/09/02
83,83,6775,(株)ＴＢグループ,東証STD,128,+3,2.4,"653,900",2026/09/02
84,84,2330,(株)フォーサイド,東証STD,86,+2,2.38,"387,500",2026/09/02
85,85,504A,イノバセル(株),東証GRT,573,+13,2.32,"152,000",2026/09/02
86,86,4370,モビルス(株),東証GRT,354,+8,2.31,"83,300",2026/09/02
87,87,6239,(株)ナガオカ,東証STD,"1,477",+33,2.29,"20,700",2026/09/02
88,88,5189,櫻護謨(株),東証STD,"3,595",+80,2.28,700,2026/09/02
89,89,4237,フジプレアム(株),東証STD,360,+8,2.27,"90,300",2026/09/02
90,90,2157,(株)コシダカホールディングス,東証PRM,"1,044",+23,2.25,"1,444,000",2026/09/02
91,91,428A,サイプレス・ホールディングス(株),東証STD,"1,522",+33,2.22,"37,600",2026/09/02
92,92,4565,ネクセラファーマ(株),東証PRM,"1,150",+25,2.22,"1,115,200",2026/09/02
93,93,8194,(株)ライフコーポレーション,東証PRM,"2,742",+59,2.2,"309,100",2026/09/02
94,94,6776,天昇電気工業(株),東証STD,287,+6,2.14,"39,100",2026/09/02
95,95,2842,iFreeETF NASDAQ100インバース,東証ETF,"12,455",+260,2.13,"7,042",2026/09/02
96,96,6926,岡谷電機産業(株),東証STD,193,+4,2.12,"36,600",2026/09/02
97,97,9561,(株)グラッドキューブ,東証GRT,434,+9,2.12,"11,900",2026/09/02
98,98,4490,(株)ビザスク,東証GRT,679,+14,2.11,"10,600",2026/09/02
99,99,9466,(株)アイドママーケティングコミュニケーション,東証STD,243,+5,2.1,"235,700",2026/09/02
100,100,9346,(株)ココルポート,東証GRT,"1,919",+39,2.07,"11,100",2026/09/02
101,101,8518,日本アジア投資(株),東証STD,153,+3,2.0,"171,300",2026/09/02
102,102,2667,(株)イメージ　ワン,東証STD,103,+2,1.98,"878,200",2026/09/02
103,103,4718,(株)早稲田アカデミー,東証PRM,"2,581",+50,1.98,"37,500",2026/09/02
104,104,7384,(株)プロクレアホールディングス,東証PRM,"4,635",+90,1.98,"81,000",2026/09/02
105,105,6664,(株)オプトエレクトロニクス,東証STD,261,+5,1.95,"12,700",2026/09/02
106,106,3690,(株)イルグルム,東証STD,577,+11,1.94,"11,900",2026/09/02
107,107,7022,サノヤスホールディングス(株),東証STD,320,+6,1.91,"67,400",2026/09/02
108,108,194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,東証GRT,"2,080",+38,1.86,"35,900",2026/09/02
109,109,1691,WisdomTree ガソリン上場投信,東証ETF,"15,875",+275,1.76,63,2026/09/02
110,110,4404,ミヨシ油脂(株),東証STD,"2,200",+38,1.76,"16,000",2026/09/02
111,111,5616,(株)雨風太陽,東証GRT,660,+11,1.69,"2,300",2026/09/02
112,112,2249,iFreeETF S&P500ダブルインバース,東証ETF,"9,551",+158,1.68,"2,352",2026/09/02
113,113,6574,(株)コンヴァノ,東証GRT,122,+2,1.67,"526,100",2026/09/02
