順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6217,津田駒工業(株),東証STD,"1,933",+558,40.58,"6,351,300",2026/04/22
2,2,7256,河西工業(株),東証STD,345,+80,30.19,"958,700",2026/04/22
3,3,5343,ニッコー(株),名証MN,235,+50,27.03,"154,900",2026/04/22
4,4,6232,(株)ＡＣＳＬ,東証GRT,"2,122",+400,23.23,"5,941,300",2026/04/22
5,5,5597,ブルーイノベーション(株),東証GRT,"2,124",+400,23.2,"1,549,700",2026/04/22
6,6,3936,(株)グローバルウェイ,東証GRT,235,+37,18.69,"20,844,800",2026/04/22
7,7,5210,日本山村硝子(株),東証STD,"3,230",+502,18.4,"104,600",2026/04/22
8,8,7031,(株)インバウンドテック,東証GRT,671,+100,17.51,"22,400",2026/04/22
9,9,4288,(株)アズジェント,東証STD,687,+100,17.04,"53,900",2026/04/22
10,10,7220,武蔵精密工業(株),東証PRM,"4,445",+640,16.82,"4,744,200",2026/04/22
11,11,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"7,220","+1,000",16.08,"1,257,400",2026/04/22
12,12,2342,(株)トランスジェニックグループ,東証STD,327,+44,15.55,"5,906,700",2026/04/22
13,13,7871,フクビ化学工業(株),東証STD,"1,212",+159,15.1,"1,014,900",2026/04/22
14,14,5699,(株)イボキン,東証STD,"2,445",+313,14.68,"503,300",2026/04/22
15,15,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス(株),東証STD,430,+52,13.76,"6,758,200",2026/04/22
16,16,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,430,+50,13.16,"8,562,600",2026/04/22
17,17,1793,(株)大本組,東証STD,"1,845",+208,12.71,"24,200",2026/04/22
18,18,3157,ジオリーブグループ(株),東証STD,"1,638",+168,11.43,"32,000",2026/04/22
19,19,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,"1,380",+138,11.11,"2,600,400",2026/04/22
20,20,4684,(株)オービック,東証PRM,"4,582",+440,10.62,"5,358,500",2026/04/22
21,21,6666,リバーエレテック(株),東証STD,"1,160",+111,10.58,"1,669,400",2026/04/22
22,22,5576,(株)オービーシステム,東証STD,"3,065",+290,10.45,"42,600",2026/04/22
23,23,6023,ダイハツインフィニアース(株),東証STD,"2,596",+244,10.37,"611,300",2026/04/22
24,24,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"2,660",+245,10.14,"147,700",2026/04/22
25,25,6203,豊和工業(株),東証STD,"1,543",+140,9.98,"891,200",2026/04/22
26,26,6769,ザインエレクトロニクス(株),東証STD,"1,121",+96,9.37,"402,900",2026/04/22
27,27,7719,(株)東京衡機,東証STD,731,+60,8.94,"1,531,500",2026/04/22
28,28,4657,(株)環境管理センター,東証STD,521,+42,8.77,"1,218,400",2026/04/22
29,29,6387,サムコ(株),東証PRM,"10,350",+830,8.72,"224,900",2026/04/22
30,30,4478,フリー(株),東証GRT,"2,710",+216,8.66,"1,352,400",2026/04/22
31,31,3853,アステリア(株),東証PRM,"1,705",+135,8.6,"1,375,300",2026/04/22
32,32,255A,ジーエルテクノホールディングス(株),東証STD,"5,340",+420,8.54,"344,000",2026/04/22
33,33,9984,ソフトバンクグループ(株),東証PRM,"5,620",+439,8.47,"154,144,000",2026/04/22
34,34,4004,(株)レゾナック・ホールディングス,東証PRM,"14,455","+1,125",8.44,"5,223,800",2026/04/22
35,35,7014,(株)名村造船所,東証STD,"4,390",+335,8.26,"3,014,700",2026/04/22
36,36,3656,ＫＬａｂ(株),東証PRM,334,+25,8.09,"46,337,100",2026/04/22
37,37,6208,(株)石川製作所,東証STD,"2,438",+182,8.07,"565,400",2026/04/22
