順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,9270,バリュエンスホールディングス(株),東証GRT,"2,591",+500,23.91,"16,900",2026/04/13
2,2,550A,(株)ソフトテックス,東証STD,"3,815",+700,22.47,"257,100",2026/04/13
3,3,7375,(株)リファインバースグループ,東証GRT,"1,644",+300,22.32,"3,213,200",2026/04/13
4,4,3608,(株)ＴＳＩホールディングス,東証PRM,"1,360",+234,20.78,"2,946,900",2026/04/13
5,5,3103,ユニチカ(株),東証STD,"1,763",+300,20.51,"39,395,300",2026/04/13
6,6,3560,(株)ほぼ日,東証STD,"4,270",+700,19.61,"40,400",2026/04/13
7,7,3444,(株)菊池製作所,東証STD,918,+150,19.53,"1,199,800",2026/04/13
8,8,2999,ホームポジション(株),東証STD,595,+95,19.0,"533,900",2026/04/13
9,9,3046,(株)ジンズホールディングス,東証PRM,"6,370","+1,000",18.62,"1,460,400",2026/04/13
10,10,6217,津田駒工業(株),東証STD,525,+80,17.98,"509,000",2026/04/13
11,11,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,"3,135",+475,17.86,"487,200",2026/04/13
12,12,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,"1,050",+150,16.67,"208,800",2026/04/13
13,13,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"5,660",+700,14.11,"749,300",2026/04/13
14,14,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"2,278",+276,13.79,"358,000",2026/04/13
15,15,2332,(株)クエスト,東証STD,"1,781",+209,13.3,"80,900",2026/04/13
16,16,4055,ティアンドエスグループ(株),東証GRT,"1,716",+196,12.89,"437,500",2026/04/13
17,17,5532,(株)リアルゲイト,東証GRT,"3,890",+440,12.75,"361,100",2026/04/13
18,18,5194,相模ゴム工業(株),東証STD,748,+84,12.65,"371,100",2026/04/13
19,19,6433,ヒーハイスト(株),東証STD,"1,446",+161,12.53,"1,601,100",2026/04/13
20,20,6613,(株)ＱＤレーザ,東証GRT,"1,221",+135,12.43,"10,198,100",2026/04/13
21,21,6232,(株)ＡＣＳＬ,東証GRT,"1,807",+197,12.24,"2,477,300",2026/04/13
22,22,5817,ＪＭＡＣＳ(株),東証STD,"1,785",+194,12.19,"1,693,400",2026/04/13
23,23,8918,(株)ランド,東証STD,10,+1,11.11,"253,144,100",2026/04/13
24,24,2222,寿スピリッツ(株),東証PRM,"2,034.5",+192.5,10.45,"1,833,500",2026/04/13
25,25,542A,(株)ビタブリッドジャパン,東証GRT,"1,290",+122,10.45,"307,300",2026/04/13
26,26,6227,ＡＩメカテック(株),東証STD,"6,700",+620,10.2,"1,468,000",2026/04/13
27,27,4324,(株)電通グループ,東証PRM,"3,155",+289.5,10.1,"11,313,100",2026/04/13
28,28,2667,(株)イメージ　ワン,東証STD,258,+23,9.79,"927,500",2026/04/13
29,29,323A,(株)フライヤー,東証GRT,508,+42,9.01,"64,300",2026/04/13
30,30,4651,(株)サニックスホールディングス,東証STD,231,+19,8.96,"977,200",2026/04/13
31,31,6490,(株)ＰＩＬＬＡＲ,東証PRM,"9,220",+740,8.73,"349,900",2026/04/13
32,32,4125,三和油化工業(株),東証STD,"3,340",+265,8.62,"121,400",2026/04/13
33,33,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,629",+208,8.59,"767,849",2026/04/13
34,34,3070,(株)ジェリービーンズグループ,東証GRT,107,+8,8.08,"4,802,700",2026/04/13
35,35,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"23,730","+1,750",7.96,"368,000",2026/04/13
36,36,6492,岡野バルブ製造(株),東証STD,"12,460",+900,7.79,"53,400",2026/04/13
37,37,6521,(株)オキサイド,東証GRT,"5,050",+365,7.79,"866,200",2026/04/13
38,38,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,309,+22,7.67,"1,086,800",2026/04/13
39,39,5243,ｎｏｔｅ(株),東証GRT,"2,909",+206,7.62,"671,500",2026/04/13
40,40,543A,ＡＲＣＨＩＯＮ(株),東証PRM,428,+30,7.54,"8,558,600",2026/04/13
41,41,262A,(株)インターメスティック,東証PRM,"2,163",+147,7.29,"446,700",2026/04/13
42,42,2195,アミタホールディングス(株),東証GRT,486,+33,7.28,"2,159,300",2026/04/13
43,43,6506,(株)安川電機,東証PRM,"5,239",+345,7.05,"14,998,000",2026/04/13
44,44,9726,ＫＮＴ－ＣＴホールディングス(株),東証STD,"1,806",+119,7.05,"98,600",2026/04/13
45,45,198A,ＰｏｓｔＰｒｉｍｅ(株),東証GRT,214,+14,7.0,"510,000",2026/04/13
46,46,3778,さくらインターネット(株),東証PRM,"3,260",+210,6.89,"4,860,000",2026/04/13
47,47,7318,セレンディップ・ホールディングス(株),東証GRT,"2,065",+130,6.72,"322,200",2026/04/13
48,48,6597,ＨＰＣシステムズ(株),東証GRT,"2,677",+161,6.4,"308,100",2026/04/13
49,49,1514,住石ホールディングス(株),東証STD,879,+51,6.16,"1,528,600",2026/04/13
50,50,6997,日本ケミコン(株),東証PRM,"1,762",+102,6.14,"498,100",2026/04/13
