順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4881,(株)ファンペップ,東証GRT,52,-16,-23.53,"2,875,400",2026/07/28
2,2,9256,(株)サクシード,東証GRT,"1,846",-500,-21.31,"395,300",2026/07/28
3,3,4052,フィーチャ(株),東証GRT,321,-80,-19.95,"750,900",2026/07/28
4,4,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"10,380","-2,540",-19.66,"1,351,000",2026/07/28
5,5,6327,北川精機(株),東証STD,"2,941",-694,-19.09,"801,600",2026/07/28
6,6,285A,キオクシアホールディングス(株),東証PRM,"44,550","-10,000",-18.33,"39,856,200",2026/07/28
7,7,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"63,940","-14,280",-18.26,"11,282",2026/07/28
8,8,150A,(株)ＪＳＨ,東証GRT,447,-90,-16.76,"2,376,300",2026/07/28
9,9,3436,(株)ＳＵＭＣＯ,東証PRM,"3,140",-622,-16.53,"18,184,200",2026/07/28
10,10,4970,東洋合成工業(株),東証STD,"12,540","-2,460",-16.4,"70,800",2026/07/28
11,11,584A,ＬｉＮＫＸ(株),東証GRT,"2,240",-434,-16.23,"394,500",2026/07/28
12,12,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),東証GRT,210,-40,-16.0,"2,432,700",2026/07/28
13,13,6656,インスペック(株),東証STD,943,-172,-15.43,"172,800",2026/07/28
14,14,6323,ローツェ(株),東証PRM,"3,828",-684,-15.16,"3,205,000",2026/07/28
15,15,4381,ビープラッツ(株),東証GRT,326,-58,-15.1,"438,300",2026/07/28
16,16,6278,ユニオンツール(株),東証PRM,"15,290","-2,680",-14.91,"483,900",2026/07/28
17,17,485A,(株)パワーエックス,東証GRT,"1,520",-257,-14.46,"5,397,200",2026/07/28
18,18,5242,(株)アイズ,東証GRT,"2,323",-386,-14.25,"378,700",2026/07/28
19,19,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"7,348","-1,213",-14.17,"6,858,000",2026/07/28
20,20,6920,レーザーテック(株),東証PRM,"37,440","-6,120",-14.05,"3,252,000",2026/07/28
21,21,3132,マクニカホールディングス(株),東証PRM,"3,082",-497,-13.89,"3,266,300",2026/07/28
22,22,6779,日本電波工業(株),東証PRM,"2,395",-379,-13.66,"1,137,400",2026/07/28
23,23,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,"1,030",-160,-13.45,"2,100",2026/07/28
24,24,200A,(NEXT FUNDS) 日経半導体株指数連動型上場投信,東証ETF,"3,942",-585,-12.92,"4,746,605",2026/07/28
25,25,3907,シリコンスタジオ(株),東証STD,"1,018",-148,-12.69,"1,691,800",2026/07/28
26,26,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,98,-14,-12.5,"4,530,400",2026/07/28
27,27,213A,上場インデックスファンド日経半導体株,東証ETF,364.4,-52,-12.49,"4,486,880",2026/07/28
28,28,6871,(株)日本マイクロニクス,東証PRM,"12,960","-1,850",-12.49,"1,149,600",2026/07/28
29,29,6890,(株)フェローテック,東証STD,"7,550","-1,070",-12.41,"3,225,500",2026/07/28
30,30,3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証PRM,"6,220",-880,-12.39,"408,300",2026/07/28
31,31,6146,(株)ディスコ,東証PRM,"54,900","-7,750",-12.37,"2,110,800",2026/07/28
32,32,6840,(株)ＡＫＩＢＡホールディングス,東証STD,582,-82,-12.35,"599,200",2026/07/28
33,33,6999,ＫＯＡ(株),東証PRM,"2,235",-315,-12.35,"2,368,300",2026/07/28
34,34,6227,ＡＩメカテック(株),東証STD,"5,970",-840,-12.33,"1,078,000",2026/07/28
35,35,6407,ＣＫＤ(株),東証PRM,"5,560",-780,-12.3,"1,142,200",2026/07/28
36,36,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"5,780",-810,-12.29,"2,057,600",2026/07/28
37,37,4935,(株)リベルタ,東証STD,258,-36,-12.24,"2,560,500",2026/07/28
38,38,4516,日本新薬(株),東証PRM,"3,580",-499,-12.23,"2,079,400",2026/07/28
39,39,282A,GX 半導体・トップ10-日本株式,東証ETF,"2,128",-294,-12.14,"981,273",2026/07/28
40,40,221A,MAXIS 日経半導体株上場投信,東証ETF,"1,035.5",-142,-12.06,"1,179,200",2026/07/28
41,41,4187,大阪有機化学工業(株),東証PRM,"4,565",-625,-12.04,"206,000",2026/07/28
42,42,4424,(株)Ａｍａｚｉａ,東証GRT,360,-49,-11.98,"1,008,800",2026/07/28
43,43,7717,(株)ブイ・テクノロジー,東証PRM,"5,370",-720,-11.82,"453,400",2026/07/28
44,44,429A,テクセンドフォトマスク(株),東証PRM,"3,785",-505,-11.77,"1,627,700",2026/07/28
45,45,6981,(株)村田製作所,東証PRM,"7,153",-949,-11.71,"31,110,900",2026/07/28
46,46,6997,日本ケミコン(株),東証PRM,"2,826",-374,-11.69,"1,108,400",2026/07/28
47,47,3891,ニッポン高度紙工業(株),東証STD,"6,050",-790,-11.55,"207,300",2026/07/28
48,48,4004,(株)レゾナック・ホールディングス,東証PRM,"12,365","-1,605",-11.49,"3,088,500",2026/07/28
