順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3905,データセクション(株),東証GRT,"4,900",-790,-13.88,"4,374,300",2026/06/05
2,2,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,238,-38,-13.77,"49,066,800",2026/06/05
3,3,9331,(株)キャスター,東証GRT,830,-116,-12.26,"35,600",2026/06/05
4,4,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"127,500","-17,400",-12.01,"15,130",2026/06/05
5,5,3667,(株)ｅｎｉｓｈ,東証STD,31,-4,-11.43,"4,360,100",2026/06/05
6,6,2338,クオンタムソリューションズ(株),東証STD,119,-14,-10.53,"1,166,000",2026/06/05
7,7,6659,(株)メディアリンクス,東証STD,79,-9,-10.23,"11,639,600",2026/06/05
8,8,2874,ヨコレイ,東証PRM,"2,065",-207,-9.11,"418,200",2026/06/05
9,9,8254,(株)さいか屋,東証STD,341,-29,-7.84,"2,767,800",2026/06/05
10,10,377A,(株)エージェントＩＧホールディングス,名証MN,"1,051",-87,-7.64,600,2026/06/05
11,11,6245,(株)ヒラノテクシード,東証STD,"2,177",-179,-7.6,"188,400",2026/06/05
12,12,2730,(株)エディオン,東証PRM,"2,466",-201,-7.54,"2,231,900",2026/06/05
13,13,3436,(株)ＳＵＭＣＯ,東証PRM,"4,041",-325,-7.44,"12,250,300",2026/06/05
14,14,280A,(株)ＴＭＨ,東証GRT,"2,300",-179,-7.22,"122,800",2026/06/05
15,15,4022,ラサ工業(株),東証PRM,"2,296",-176,-7.12,"2,874,600",2026/06/05
16,16,4047,関東電化工業(株),東証PRM,"4,095",-310,-7.04,"2,697,600",2026/06/05
17,17,7220,武蔵精密工業(株),東証PRM,"8,190",-620,-7.04,"2,557,600",2026/06/05
18,18,4062,イビデン(株),東証PRM,"18,760","-1,395",-6.92,"8,165,500",2026/06/05
19,19,3624,アクセルマーク(株),東証GRT,68,-5,-6.85,"2,669,300",2026/06/05
20,20,8035,東京エレクトロン(株),東証PRM,"59,450","-4,210",-6.61,"4,460,100",2026/06/05
21,21,6055,ジャパンマテリアル(株),東証PRM,"2,266",-156,-6.44,"2,016,900",2026/06/05
22,22,7118,(株)伸和ホールディングス,名証NXT,"4,100",-280,-6.39,200,2026/06/05
