順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6173,(株)アクアライン,東証GRT,79,-50,-38.76,"21,000",2026/05/01
2,2,2345,(株)ＨＯＤＬ１,東証STD,186,-80,-30.08,"3,386,700",2026/05/01
3,3,6961,(株)エンプラス,東証PRM,"13,110","-4,000",-23.38,"74,100",2026/05/01
4,4,4883,(株)モダリス,東証GRT,66,-14,-17.5,"14,371,300",2026/05/01
5,5,3681,(株)ブイキューブ,東証PRM,39,-8,-17.02,"3,791,900",2026/05/01
6,6,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),東証STD,273,-54,-16.51,"2,584,100",2026/05/01
7,7,5208,(株)有沢製作所,東証PRM,"2,277",-446,-16.38,"1,273,200",2026/05/01
8,8,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,515,-100,-16.26,"9,487,800",2026/05/01
9,9,9158,(株)シーユーシー,東証GRT,776,-147,-15.93,"831,300",2026/05/01
10,10,6770,アルプスアルパイン(株),東証PRM,"2,012.5",-354,-14.96,"5,384,600",2026/05/01
11,11,4088,エア・ウォーター(株),東証PRM,"1,895.5",-323,-14.56,"19,920,400",2026/05/01
12,12,7717,(株)ブイ・テクノロジー,東証PRM,"4,130",-700,-14.49,"524,300",2026/05/01
13,13,5214,日本電気硝子(株),東証PRM,"7,032","-1,113",-13.66,"2,036,900",2026/05/01
14,14,7375,(株)リファインバースグループ,東証GRT,"1,853",-268,-12.64,"520,100",2026/05/01
15,15,6740,(株)ジャパンディスプレイ,東証PRM,89,-11,-11.0,"120,637,600",2026/05/01
16,16,323A,(株)フライヤー,東証GRT,469,-56,-10.67,"205,400",2026/05/01
17,17,462A,(株)ＦＵＮＤＩＮＮＯ,東証GRT,625,-68,-9.81,"471,200",2026/05/01
18,18,6196,(株)ストライクグループ,東証PRM,"1,187",-127,-9.67,"2,793,900",2026/05/01
19,19,5280,ヨシコン(株),東証STD,"2,296",-244,-9.61,"78,000",2026/05/01
20,20,4318,(株)クイック,東証PRM,766,-75,-8.92,"491,600",2026/05/01
21,21,2195,アミタホールディングス(株),東証GRT,519,-48,-8.47,"541,300",2026/05/01
22,22,368A,(株)北里コーポレーション,東証PRM,"1,262",-113,-8.22,"696,900",2026/05/01
23,23,6932,(株)遠藤照明,東証STD,"2,566",-225,-8.06,"279,900",2026/05/01
24,24,6817,スミダコーポレーション(株),東証PRM,"1,238",-108,-8.02,"743,300",2026/05/01
25,25,3670,協立情報通信(株),東証STD,"1,659",-141,-7.83,"46,800",2026/05/01
26,26,2492,(株)インフォマート,東証PRM,398,-33,-7.66,"6,175,700",2026/05/01
27,27,2721,(株)ジェイホールディングス,東証STD,112,-9,-7.44,"443,300",2026/05/01
28,28,7031,(株)インバウンドテック,東証GRT,656,-52,-7.34,"8,800",2026/05/01
29,29,7488,(株)ヤガミ,名証MN,"5,100",-400,-7.27,"12,100",2026/05/01
30,30,3444,(株)菊池製作所,東証STD,"1,415",-110,-7.21,"678,700",2026/05/01
31,31,5659,日本精線(株),東証PRM,"1,313",-97,-6.88,"150,800",2026/05/01
32,32,318A,VIX短期先物指数ETF,東証ETF,561.2,-40.3,-6.7,"691,800",2026/05/01
33,33,4316,(株)ビーマップ,東証GRT,173,-12,-6.49,"191,000",2026/05/01
34,34,6391,(株)加地テック,東証STD,"4,725",-325,-6.44,"49,100",2026/05/01
35,35,8303,(株)ＳＢＩ新生銀行,東証PRM,"1,717",-118,-6.43,"12,861,000",2026/05/01
36,36,556A,犬猫生活(株),東証GRT,"3,500",-240,-6.42,"212,700",2026/05/01
37,37,2667,(株)イメージ　ワン,東証STD,234,-16,-6.4,"554,200",2026/05/01
38,38,3133,(株)海帆,東証GRT,237,-16,-6.32,"851,800",2026/05/01
