順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,2393,(株)日本ケアサプライ,東証STD,"3,025",+501,19.85,"8,800",2026/06/08
2,2,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,915,+150,19.61,"1,285,400",2026/06/08
3,3,6166,(株)中村超硬,東証GRT,614,+100,19.46,"776,900",2026/06/08
4,4,442A,クラシコ(株),東証GRT,"1,297",+198,18.02,"77,400",2026/06/08
5,5,4392,ＦＩＧ(株),東証PRM,"1,596",+236,17.35,"9,059,000",2026/06/08
6,6,9331,(株)キャスター,東証GRT,972,+142,17.11,"66,800",2026/06/08
7,7,504A,イノバセル(株),東証GRT,710,+100,16.39,"159,800",2026/06/08
8,8,4378,(株)ＣＩＮＣ,東証GRT,753,+100,15.31,"11,800",2026/06/08
9,9,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"1,850",+197,11.92,"61,525",2026/06/08
10,10,2345,(株)ＨＯＤＬ１,東証STD,245,+26,11.87,"6,539,300",2026/06/08
11,11,6955,ＦＤＫ(株),東証STD,640,+66,11.5,"4,575,900",2026/06/08
12,12,4496,(株)コマースＯｎｅホールディングス,東証GRT,775,+73,10.4,"56,200",2026/06/08
13,13,5619,マーソ(株),東証GRT,883,+82,10.24,"9,000",2026/06/08
14,14,8918,(株)ランド,東証STD,11,+1,10.0,"217,404,500",2026/06/08
15,15,3787,(株)テクノマセマティカル,東証STD,289,+26,9.89,"249,200",2026/06/08
16,16,3495,香陵住販(株),東証STD,"2,629",+229,9.54,"7,700",2026/06/08
17,17,5868,(株)ロココ,東証STD,"1,009",+74,7.91,"71,300",2026/06/08
18,18,1360,日経平均ベア2倍上場投信,東証ETF,77.4,+5.6,7.8,"217,052,200",2026/06/08
19,19,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"3,154",+227,7.76,"12,275,227",2026/06/08
20,20,2607,不二製油(株),東証PRM,"3,935",+273,7.45,"1,454,600",2026/06/08
21,21,7997,(株)くろがね工作所,東証STD,"1,038",+68,7.01,"43,400",2026/06/08
22,22,318A,VIX短期先物指数ETF,東証ETF,515.2,+33.5,6.95,"2,221,700",2026/06/08
23,23,9602,東宝(株),東証PRM,"1,280.5",+81.5,6.8,"7,503,600",2026/06/08
24,24,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,79,+5,6.76,"8,303,616",2026/06/08
25,25,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,127,+8,6.72,"33,551,183",2026/06/08
26,26,1466,iFreeETF JPX日経400ダブルインバース・インデックス,東証ETF,230,+14,6.48,"2,855",2026/06/08
27,27,2870,iFreeETF NASDAQ100ダブルインバース,東証ETF,"7,974",+469,6.25,"89,679",2026/06/08
28,28,3046,(株)ジンズホールディングス,東証PRM,"8,560",+500,6.2,"593,100",2026/06/08
29,29,6858,(株)小野測器,東証STD,905,+52,6.1,"382,900",2026/06/08
30,30,1490,上場MSCI日本株高配当低ボラティリティ(βH),東証ETF,"7,850",+450,6.08,5,2026/06/08
31,31,1469,JPX日経400ベア2倍上場投信ダブルインバース,東証ETF,214.4,+11.9,5.88,"33,000",2026/06/08
32,32,4290,(株)プレステージ・インターナショナル,東証PRM,687,+38,5.86,"1,092,800",2026/06/08
33,33,3182,オイシックス・ラ・大地(株),東証PRM,"1,568",+86,5.8,"259,400",2026/06/08
34,34,7874,レック(株),東証PRM,926,+50,5.71,"254,300",2026/06/08
35,35,5982,(株)マルゼン,東証STD,"3,600",+190,5.57,"63,800",2026/06/08
36,36,4506,住友ファーマ(株),東証PRM,"1,514.5",+77.5,5.39,"7,440,200",2026/06/08
37,37,378A,(株)ヒット,東証GRT,"2,155",+110,5.38,"39,300",2026/06/08
38,38,1368,iFreeETF TOPIXダブルインバース(-2倍)指数,東証ETF,178,+9,5.33,"361,796",2026/06/08
39,39,6676,(株)バッファロー,東証STD,"2,477",+125,5.31,"183,100",2026/06/08
40,40,262A,(株)インターメスティック,東証PRM,"2,085",+105,5.3,"511,400",2026/06/08
41,41,2477,手間いらず(株),東証STD,"2,258",+112,5.22,"79,600",2026/06/08
42,42,7610,(株)テイツー,東証STD,141,+7,5.22,"2,781,200",2026/06/08
43,43,177A,コージンバイオ(株),東証GRT,"1,139",+56,5.17,"5,500",2026/06/08
44,44,3261,(株)グランディーズ,東証GRT,438,+21,5.04,"20,700",2026/06/08
45,45,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,250,+12,5.04,"58,365,100",2026/06/08
46,46,7362,(株)Ｔ．Ｓ．Ｉ,東証GRT,928,+43,4.86,"10,500",2026/06/08
47,47,4064,日本カーバイド工業(株),東証PRM,"3,495",+160,4.8,"208,100",2026/06/08
48,48,1356,TOPIXベア2倍上場投信,東証ETF,122.2,+5.4,4.62,"8,054,850",2026/06/08
49,49,3349,(株)コスモス薬品,東証PRM,"6,066",+264,4.55,"552,600",2026/06/08
50,50,9978,(株)文教堂グループホールディングス,東証STD,46,+2,4.55,"80,000",2026/06/08
51,51,3656,ＫＬａｂ(株),東証PRM,255,+11,4.51,"12,090,600",2026/06/08
52,52,6309,巴工業(株),東証PRM,"1,766",+76,4.5,"390,400",2026/06/08
53,53,6824,新コスモス電機(株),東証STD,"4,450",+190,4.46,"22,500",2026/06/08
54,54,9678,(株)カナモト,東証PRM,"5,360",+220,4.28,"302,100",2026/06/08
55,55,2730,(株)エディオン,東証PRM,"2,570",+104,4.22,"1,151,900",2026/06/08
56,56,2156,セーラー広告(株),東証STD,278,+11,4.12,"34,600",2026/06/08
57,57,6249,(株)ゲームカードホールディングス,東証STD,"2,420",+95,4.09,"22,600",2026/06/08
58,58,1456,iFreeETF 日経平均インバース・インデックス,東証ETF,"1,332",+52,4.06,"148,692",2026/06/08
59,59,1793,(株)大本組,東証STD,"1,914",+74,4.02,"2,000",2026/06/08
60,60,1571,(NEXT FUNDS)日経平均インバース上場投信,東証ETF,312,+12,4.0,"2,286,072",2026/06/08
61,61,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,755",+106,4.0,"90,148",2026/06/08
62,62,2134,北浜キャピタルパートナーズ(株),東証STD,26,+1,4.0,"2,657,200",2026/06/08
63,63,8255,アクシアル　リテイリング(株),東証PRM,"1,072",+41,3.98,"362,500",2026/06/08
64,64,2249,iFreeETF S&P500ダブルインバース,東証ETF,"10,090",+384,3.96,"17,633",2026/06/08
65,65,1580,日経平均ベア上場投信,東証ETF,831.5,+31.5,3.94,"1,745,910",2026/06/08
66,66,3765,ガンホー・オンライン・エンターテイメント(株),東証PRM,"2,292",+85,3.85,"351,700",2026/06/08
67,67,3777,(株)環境フレンドリーホールディングス,東証GRT,54,+2,3.85,"3,111,200",2026/06/08
68,68,7090,(株)リグア,東証GRT,985,+36,3.79,"12,500",2026/06/08
69,69,7502,(株)プラザホールディングス,東証STD,"1,654",+59,3.7,800,2026/06/08
70,70,9704,(株)アゴーラホスピタリティーグループ,東証STD,29,+1,3.57,"2,439,200",2026/06/08
71,71,2795,日本プリメックス(株),東証STD,939,+32,3.53,"1,100",2026/06/08
72,72,3768,リスクモンスター(株),東証STD,559,+19,3.52,"6,900",2026/06/08
73,73,536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),東証ETF,"2,225",+75,3.49,12,2026/06/08
74,74,9887,(株)松屋フーズホールディングス,東証PRM,"4,565",+150,3.4,"147,500",2026/06/08
75,75,8766,東京海上ホールディングス(株),東証PRM,"7,232",+236,3.37,"8,411,600",2026/06/08
76,76,3391,(株)ツルハホールディングス,東証PRM,"2,053",+66.5,3.35,"1,812,400",2026/06/08
77,77,5983,イワブチ(株),東証STD,"13,960",+450,3.33,900,2026/06/08
78,78,6563,(株)みらいワークス,東証GRT,498,+16,3.32,"7,800",2026/06/08
79,79,9896,ＪＫホールディングス(株),東証STD,"1,339",+43,3.32,"43,200",2026/06/08
80,80,3360,シップヘルスケアホールディングス(株),東証PRM,"2,075.5",+66,3.28,"522,500",2026/06/08
81,81,7649,スギホールディングス(株),東証PRM,"2,944",+93.5,3.28,"917,000",2026/06/08
82,82,7947,(株)エフピコ,東証PRM,"2,454",+78,3.28,"422,700",2026/06/08
83,83,8304,(株)あおぞら銀行,東証PRM,"2,708.5",+86,3.28,"1,691,100",2026/06/08
84,84,3088,(株)マツキヨココカラ＆カンパニー,東証PRM,"2,367.5",+74.5,3.25,"2,600,100",2026/06/08
85,85,2842,iFreeETF NASDAQ100インバース,東証ETF,"12,380",+385,3.21,"36,832",2026/06/08
86,86,4151,協和キリン(株),東証PRM,"2,362.5",+73.5,3.21,"1,563,800",2026/06/08
87,87,6810,マクセル(株),東証PRM,"2,128",+66,3.2,"555,000",2026/06/08
88,88,3549,(株)クスリのアオキホールディングス,東証PRM,"3,763",+116,3.18,"320,800",2026/06/08
89,89,9478,ＳＥホールディングス・アンド・インキュベーションズ(株),東証STD,524,+16,3.15,"51,800",2026/06/08
90,90,2897,日清食品ホールディングス(株),東証PRM,"2,655",+80.5,3.13,"1,902,700",2026/06/08
91,91,8392,(株)大分銀行,東証PRM,"2,311",+70,3.12,"444,000",2026/06/08
92,92,409A,オリオンビール(株),東証PRM,"1,175",+35,3.07,"233,100",2026/06/08
93,93,4255,ＴＨＥＣＯＯ(株),東証GRT,"2,372",+70,3.04,"3,100",2026/06/08
94,94,456A,ＨＵＭＡＮ　ＭＡＤＥ(株),東証GRT,"1,571",+46,3.02,"402,600",2026/06/08
95,95,6484,(株)ＫＶＫ,東証STD,"2,391",+70,3.02,"2,300",2026/06/08
96,96,6198,(株)キャリア,東証GRT,242,+7,2.98,"34,100",2026/06/08
97,97,92015,日本航空（株）第１回社債型種類株式,東証PRM,"10,400",+300,2.97,"3,500",2026/06/08
98,98,8267,イオン(株),東証PRM,"1,394.5",+40,2.95,"9,676,000",2026/06/08
99,99,5939,(株)大谷工業,東証STD,"5,080",+145,2.94,"3,200",2026/06/08
100,100,7515,(株)マルヨシセンター,東証STD,"4,585",+130,2.92,"1,100",2026/06/08
101,101,5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"1,345",+38,2.91,"7,400",2026/06/08
102,102,9517,イーレックス(株),東証PRM,783,+22,2.89,"275,300",2026/06/08
103,103,3791,(株)ＩＧポート,東証STD,"1,249",+35,2.88,"278,100",2026/06/08
104,104,4665,(株)ダスキン,東証PRM,"4,218",+118,2.88,"161,900",2026/06/08
105,105,2264,森永乳業(株),東証PRM,"5,077",+140,2.84,"502,400",2026/06/08
106,106,2282,日本ハム(株),東証PRM,"6,112",+169,2.84,"592,600",2026/06/08
107,107,531A,NZAM 上場投信 日経平均高配当株50,東証ETF,"2,130",+58,2.8,"26,849",2026/06/08
108,108,3382,(株)セブン＆アイ・ホールディングス,東証PRM,"1,915.5",+52,2.79,"7,130,300",2026/06/08
109,109,4196,(株)ネオマーケティング,東証STD,"1,619",+44,2.79,"9,100",2026/06/08
110,110,3197,(株)すかいらーくホールディングス,東証PRM,"2,716.5",+73.5,2.78,"3,249,400",2026/06/08
111,111,4417,グローバルセキュリティエキスパート(株),東証GRT,"3,145",+85,2.78,"99,100",2026/06/08
112,112,8393,(株)宮崎銀行,東証PRM,"1,997",+54,2.78,"337,900",2026/06/08
113,113,9989,(株)サンドラッグ,東証PRM,"3,875",+104,2.76,"1,065,800",2026/06/08
114,114,4912,ライオン(株),東証PRM,"1,632",+43.5,2.74,"1,337,000",2026/06/08
