順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4378,(株)ＣＩＮＣ,東証GRT,"1,010",-300,-22.9,"5,052,300",2026/06/10
2,2,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"1,390",-396,-22.17,"662,100",2026/06/10
3,3,585A,日本バリュー・ボトムアップ株式投資戦略,東証ETF,"1,026",-245,-19.28,"10,522",2026/06/10
4,4,7220,武蔵精密工業(株),東証PRM,"5,390","-1,000",-15.65,"4,924,200",2026/06/10
5,5,4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,東証GRT,108,-19,-14.96,"561,900",2026/06/10
6,6,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"108,700","-17,750",-14.04,"9,563",2026/06/10
7,7,2438,(株)アスカネット,東証GRT,318,-51,-13.82,"359,000",2026/06/10
8,8,6775,(株)ＴＢグループ,東証STD,121,-19,-13.57,"1,057,500",2026/06/10
9,9,6327,北川精機(株),東証STD,"3,100",-485,-13.53,"536,400",2026/06/10
10,10,2929,(株)ファーマフーズ,東証PRM,544,-84,-13.38,"669,100",2026/06/10
11,11,6834,(株)精工技研,東証STD,"24,930","-3,750",-13.08,"309,200",2026/06/10
12,12,6976,太陽誘電(株),東証PRM,"15,655","-2,320",-12.91,"35,796,800",2026/06/10
13,13,6740,(株)ジャパンディスプレイ,東証PRM,54,-8,-12.9,"81,595,000",2026/06/10
14,14,2962,(株)テクニスコ,東証STD,"1,025",-148,-12.62,"211,200",2026/06/10
15,15,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"23,640","-3,360",-12.44,"171,500",2026/06/10
16,16,6228,(株)ジェイ・イー・ティ,東証STD,710,-100,-12.35,"134,100",2026/06/10
17,17,4593,(株)ヘリオス,東証GRT,254,-35,-12.11,"9,490,400",2026/06/10
18,18,6524,湖北工業(株),東証STD,"5,180",-700,-11.9,"308,100",2026/06/10
19,19,5801,古河電気工業(株),東証PRM,"41,040","-5,460",-11.74,"4,182,300",2026/06/10
20,20,5802,住友電気工業(株),東証PRM,"10,630","-1,410",-11.71,"9,193,400",2026/06/10
21,21,6779,日本電波工業(株),東証PRM,"4,270",-560,-11.59,"4,409,100",2026/06/10
22,22,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"6,240",-790,-11.24,"2,016,000",2026/06/10
23,23,6965,浜松ホトニクス(株),東証PRM,"2,368.5",-295,-11.08,"8,846,200",2026/06/10
24,24,6981,(株)村田製作所,東証PRM,"8,650","-1,042",-10.75,"53,014,000",2026/06/10
25,25,3891,ニッポン高度紙工業(株),東証STD,"9,240","-1,110",-10.72,"640,400",2026/06/10
26,26,6590,芝浦メカトロニクス(株),東証PRM,"4,355",-515,-10.57,"2,161,000",2026/06/10
27,27,6754,アンリツ(株),東証PRM,"3,834",-447,-10.44,"3,653,900",2026/06/10
28,28,147A,(株)ソラコム,東証GRT,995,-112,-10.12,"201,200",2026/06/10
29,29,6955,ＦＤＫ(株),東証STD,525,-59,-10.1,"1,225,900",2026/06/10
30,30,268A,リガク・ホールディングス(株),東証PRM,"2,390",-266,-10.02,"5,087,900",2026/06/10
31,31,8783,ａｂｃ(株),東証STD,90,-10,-10.0,"1,781,300",2026/06/10
32,32,6969,松尾電機(株),東証STD,"1,550",-172,-9.99,"185,700",2026/06/10
33,33,4022,ラサ工業(株),東証PRM,"1,851",-204,-9.93,"2,185,400",2026/06/10
34,34,5344,(株)ＭＡＲＵＷＡ,東証PRM,"64,680","-7,120",-9.92,"232,600",2026/06/10
35,35,6787,(株)メイコー,東証PRM,"30,900","-3,400",-9.91,"392,400",2026/06/10
36,36,6963,ローム(株),東証PRM,"4,739",-503,-9.6,"8,676,900",2026/06/10
37,37,7362,(株)Ｔ．Ｓ．Ｉ,東証GRT,900,-95,-9.55,"15,900",2026/06/10
38,38,6961,(株)エンプラス,東証PRM,"11,660","-1,200",-9.33,"233,700",2026/06/10
39,39,4487,(株)スペースマーケット,東証GRT,214,-22,-9.32,"116,700",2026/06/10
40,40,8254,(株)さいか屋,東証STD,253,-26,-9.32,"437,400",2026/06/10
41,41,1844,(株)大盛工業,東証STD,478,-47,-8.95,"356,700",2026/06/10
42,42,6232,(株)ＡＣＳＬ,東証GRT,"1,902",-184,-8.82,"953,300",2026/06/10
43,43,6962,(株)大真空,東証PRM,"1,106",-107,-8.82,"4,527,500",2026/06/10
44,44,6597,ＨＰＣシステムズ(株),東証GRT,"4,590",-440,-8.75,"313,500",2026/06/10
45,45,3687,(株)フィックスターズ,東証PRM,"2,387",-226,-8.65,"4,435,200",2026/06/10
46,46,3624,アクセルマーク(株),東証GRT,53,-5,-8.62,"1,041,900",2026/06/10
47,47,3436,(株)ＳＵＭＣＯ,東証PRM,"3,200",-301,-8.6,"17,073,800",2026/06/10
48,48,241A,(株)ＲＯＸＸ,東証GRT,458,-43,-8.58,"35,500",2026/06/10
49,49,5572,(株)Ｒｉｄｇｅ－ｉ,東証GRT,"3,020",-280,-8.48,"168,300",2026/06/10
50,50,4420,イーソル(株),東証STD,799,-73,-8.37,"366,500",2026/06/10
51,51,2334,(株)イオレ,東証GRT,570,-52,-8.36,"5,067,400",2026/06/10
52,52,4883,(株)モダリス,東証GRT,33,-3,-8.33,"2,559,600",2026/06/10
53,53,7713,シグマ光機(株),東証STD,"2,047",-186,-8.33,"137,900",2026/06/10
54,54,9984,ソフトバンクグループ(株),東証PRM,"6,461",-587,-8.33,"65,333,800",2026/06/10
55,55,8143,(株)ラピーヌ,東証STD,155,-14,-8.28,"31,700",2026/06/10
56,56,4395,(株)アクリート,東証GRT,710,-64,-8.27,"329,000",2026/06/10
57,57,2693,ＹＫＴ(株),東証STD,345,-31,-8.24,"295,200",2026/06/10
58,58,5381,マイポックス(株),東証STD,965,-86,-8.18,"403,200",2026/06/10
59,59,4078,堺化学工業(株),東証PRM,"4,540",-400,-8.1,"637,900",2026/06/10
60,60,6613,(株)ＱＤレーザ,東証GRT,"2,372",-206,-7.99,"4,275,000",2026/06/10
61,61,6666,リバーエレテック(株),東証STD,"1,163",-101,-7.99,"361,400",2026/06/10
62,62,6521,(株)オキサイド,東証GRT,"4,495",-390,-7.98,"673,900",2026/06/10
63,63,6703,ＯＫＩ,東証PRM,"2,950",-255,-7.96,"872,400",2026/06/10
64,64,7435,(株)ナ・デックス,東証STD,933,-80,-7.9,"75,800",2026/06/10
65,65,4047,関東電化工業(株),東証PRM,"3,860",-330,-7.88,"1,639,900",2026/06/10
66,66,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),東証STD,153,-13,-7.83,"378,900",2026/06/10
