順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,9444,(株)トーシンホールディングス,東証STD,298,+80,36.7,"330,100",2026/08/04
2,2,4381,ビープラッツ(株),東証GRT,443,+80,22.04,"1,980,800",2026/08/04
3,3,3276,(株)ＪＰＭＣ,東証PRM,"2,222",+400,21.95,"61,900",2026/08/04
4,4,7480,スズデン(株),東証STD,"2,901",+500,20.82,"37,200",2026/08/04
5,5,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"14,360","+2,360",19.67,"2,114,600",2026/08/04
6,6,2737,(株)トーメンデバイス,東証PRM,"31,150","+5,000",19.12,"350,100",2026/08/04
7,7,6522,(株)アスタリスク,東証GRT,"1,786",+286,19.07,"3,090,000",2026/08/04
8,8,4073,(株)ジィ・シィ企画,東証GRT,629,+100,18.9,"871,500",2026/08/04
9,9,6440,ＪＵＫＩ(株),東証PRM,640,+100,18.52,"1,878,700",2026/08/04
10,10,523A,(株)セイワホールディングス,東証GRT,"1,675",+248,17.38,"258,300",2026/08/04
11,11,9257,ＹＣＰホールディングス（グローバル）,東証GRT外国,542,+80,17.32,"11,200",2026/08/04
12,12,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"3,770",+520,16.0,"442,200",2026/08/04
13,13,7609,ダイトロン(株),東証PRM,"4,150",+570,15.92,"980,200",2026/08/04
14,14,4746,(株)東計電算,東証STD,"5,630",+705,14.31,"15,500",2026/08/04
15,15,3110,日東紡,東証PRM,"3,170",+395,14.23,"8,408,800",2026/08/04
16,16,7272,ヤマハ発動機(株),東証PRM,"1,511",+178.5,13.4,"30,451,900",2026/08/04
17,17,184A,(株)学びエイド,東証GRT,359,+42,13.25,"361,100",2026/08/04
18,18,3374,内外テック(株),東証STD,"3,590",+415,13.07,"115,900",2026/08/04
19,19,6834,(株)精工技研,東証STD,"21,150","+2,250",11.9,"158,100",2026/08/04
20,20,5801,古河電気工業(株),東証PRM,"3,566",+366,11.44,"30,259,200",2026/08/04
21,21,3907,シリコンスタジオ(株),東証STD,"1,210",+124,11.42,"1,517,800",2026/08/04
22,22,4881,(株)ファンペップ,東証GRT,50,+5,11.11,"862,500",2026/08/04
23,23,5446,北越メタル(株),東証STD,"1,250",+122,10.82,"152,300",2026/08/04
24,24,485A,(株)パワーエックス,東証GRT,"1,850",+179,10.71,"6,136,100",2026/08/04
25,25,3851,(株)日本一ソフトウェア,東証STD,"1,048",+98,10.32,"134,700",2026/08/04
26,26,6736,サン電子(株),東証STD,"10,660",+990,10.24,"22,200",2026/08/04
27,27,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,77,+7,10.0,"3,896,900",2026/08/04
28,28,8918,(株)ランド,東証STD,11,+1,10.0,"285,271,000",2026/08/04
29,29,6387,サムコ(株),東証PRM,"9,350",+830,9.74,"118,900",2026/08/04
30,30,2068,NEXT NOTES 高ベータ30(NR)ETN,東証ETF,"38,340","+3,340",9.54,7,2026/08/04
31,31,6613,(株)ＱＤレーザ,東証GRT,"1,626",+141,9.49,"2,502,200",2026/08/04
32,32,6134,(株)ＦＵＪＩ,東証PRM,"8,143",+698,9.38,"3,658,400",2026/08/04
33,33,2334,(株)イオレ,東証GRT,507,+43,9.27,"1,171,200",2026/08/04
34,34,9110,ＮＳユナイテッド海運(株),東証PRM,"10,420",+880,9.22,"636,700",2026/08/04
35,35,186A,(株)アストロスケールホールディングス,東証GRT,"1,135",+95,9.13,"4,766,000",2026/08/04
36,36,5243,ｎｏｔｅ(株),東証GRT,"2,158",+174,8.77,"470,200",2026/08/04
37,37,2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,東証STD,"1,362",+107,8.53,"1,675,100",2026/08/04
38,38,290A,(株)Ｓｙｎｓｐｅｃｔｉｖｅ,東証GRT,"1,243",+97,8.46,"1,805,500",2026/08/04
39,39,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"19,440","+1,490",8.3,"164,500",2026/08/04
40,40,3778,さくらインターネット(株),東証PRM,"3,360",+255,8.21,"1,972,600",2026/08/04
41,41,6302,住友重機械工業(株),東証PRM,"5,720",+433,8.19,"3,210,400",2026/08/04
42,42,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"6,840",+510,8.06,"1,903,200",2026/08/04
43,43,6323,ローツェ(株),東証PRM,"4,292",+317,7.97,"3,329,700",2026/08/04
44,44,5803,(株)フジクラ,東証PRM,"4,628",+338,7.88,"54,429,600",2026/08/04
45,45,6622,(株)ダイヘン,東証PRM,"14,780","+1,080",7.88,"593,000",2026/08/04
46,46,319A,(株)技術承継機構,東証GRT,"19,350","+1,410",7.86,"44,300",2026/08/04
47,47,6407,ＣＫＤ(株),東証PRM,"6,330",+460,7.84,"989,700",2026/08/04
48,48,6920,レーザーテック(株),東証PRM,"44,100","+3,190",7.8,"3,829,600",2026/08/04
49,49,5381,マイポックス(株),東証STD,847,+61,7.76,"275,000",2026/08/04
50,50,6143,(株)ソディック,東証PRM,"1,793",+129,7.75,"523,500",2026/08/04
51,51,3667,(株)ｅｎｉｓｈ,東証STD,28,+2,7.69,"221,700",2026/08/04
52,52,4228,積水化成品工業(株),東証PRM,588,+42,7.69,"840,400",2026/08/04
53,53,7011,三菱重工業(株),東証PRM,"4,091",+292,7.69,"55,863,900",2026/08/04
54,54,4179,(株)ジーネクスト,東証GRT,368,+26,7.6,"256,700",2026/08/04
55,55,4022,ラサ工業(株),東証PRM,"2,035",+142,7.5,"1,781,500",2026/08/04
56,56,6866,ＨＩＯＫＩ(株),東証PRM,"12,220",+850,7.48,"106,300",2026/08/04
57,57,5074,テスホールディングス(株),東証PRM,728,+50,7.37,"1,405,800",2026/08/04
58,58,6993,大黒屋ホールディングス(株),東証STD,102,+7,7.37,"14,646,900",2026/08/04
59,59,6232,(株)ＡＣＳＬ,東証GRT,"1,751",+120,7.36,"610,400",2026/08/04
60,60,7613,シークス(株),東証PRM,"1,531",+103,7.21,"562,100",2026/08/04
61,61,5384,(株)フジミインコーポレーテッド,東証PRM,"4,100",+275,7.19,"534,400",2026/08/04
62,62,4424,(株)Ａｍａｚｉａ,東証GRT,403,+27,7.18,"1,002,100",2026/08/04
63,63,2069,NEXT NOTES 低ベータ50(NR)ETN,東証ETF,"21,945","+1,455",7.1,11,2026/08/04
64,64,3131,シンデン・ハイテックス(株),東証STD,"4,500",+295,7.02,"70,500",2026/08/04
65,65,4206,アイカ工業(株),東証PRM,"3,904",+255,6.99,"783,200",2026/08/04
66,66,7774,(株)ジャパン・ティッシュエンジニアリング,東証GRT,754,+49,6.95,"187,300",2026/08/04
67,67,6217,津田駒工業(株),東証STD,753,+48,6.81,"100,000",2026/08/04
